RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
577,8082,2022-06-20 17:19:04.2184859,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: EXE,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\Common.DBConnection64.exe,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""EXE""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.215""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\Common.DBConnection64.exe""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.215""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
578,8083,2022-06-20 17:19:04.2270669,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\Common.DatabaseServices.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.215""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\Common.DatabaseServices.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.215""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
579,8084,2022-06-20 17:19:04.2383368,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\Common.ExcelServices.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.230""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\Common.ExcelServices.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.230""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
580,8085,2022-06-20 17:19:04.2517506,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\Common.PasswordManager.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.246""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\Common.PasswordManager.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.246""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
581,8086,2022-06-20 17:19:04.2652445,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: EXE,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\Common.ShowHelp.exe,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""EXE""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.262""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\Common.ShowHelp.exe""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.262""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
582,8087,2022-06-20 17:19:04.2759441,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\DcfMsoWrapper.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.262""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\DcfMsoWrapper.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.262""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
583,8088,2022-06-20 17:19:04.2880180,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\DcfMsoWrapper.x86.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.277""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\DcfMsoWrapper.x86.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.277""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
584,8089,2022-06-20 17:19:04.2979004,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\Microsoft.Office.Interop.Excel.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.293""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\Microsoft.Office.Interop.Excel.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.293""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
585,8090,2022-06-20 17:19:04.3540589,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\NativeShim.Resources.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.340""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\NativeShim.Resources.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.340""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
586,8091,2022-06-20 17:19:04.3802352,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\NativeShim.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.371""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\NativeShim.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.371""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
587,8092,2022-06-20 17:19:04.3971466,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: EXE,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\SPREADSHEETCOMPARE.EXE,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""EXE""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.387""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\SPREADSHEETCOMPARE.EXE""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.387""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
588,8093,2022-06-20 17:19:04.4190947,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\SpreadsheetIQ.Diagram.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.402""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\SpreadsheetIQ.Diagram.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.402""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
589,8094,2022-06-20 17:19:04.4341091,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\SpreadsheetIQ.ExcelAddIn.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.418""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\SpreadsheetIQ.ExcelAddIn.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.418""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
590,8095,2022-06-20 17:19:04.4616416,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\SpreadsheetIQ.ExcelServices.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.449""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\SpreadsheetIQ.ExcelServices.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.449""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
591,8096,2022-06-20 17:19:04.4777441,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: EXE,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\filecompare.exe,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""EXE""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.465""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\filecompare.exe""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.465""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
592,8097,2022-06-20 17:19:04.4961906,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DCF\office.dll,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.481""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DCF\\office.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.481""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
593,8098,2022-06-20 17:19:04.5176852,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,9,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1316, ProcessGUID: 4bbef3ae-abac-62b0-a90a-000000000700",RuleName: DLL,Image: C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.15225.20288\OfficeClickToRun.exe,TargetFilename: C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\8801DF78-4AAE-4735-B3E4-213DE154925A\root\Office16\DIFF_MATCH_PATCH_WIN32.DLL,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:19:04.512""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-abac-62b0-a90a-000000000700""},{""@Name"":""ProcessId"",""#text"":""1316""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\16.0.15225.20288\\OfficeClickToRun.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\Updates\\Download\\PackageFiles\\8801DF78-4AAE-4735-B3E4-213DE154925A\\root\\Office16\\DIFF_MATCH_PATCH_WIN32.DLL""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:19:04.512""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
